episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,policy_reward_min/policy_adversary_,policy_reward_min/policy_agent_,policy_reward_max/policy_adversary_,policy_reward_max/policy_agent_,policy_reward_mean/policy_adversary_,policy_reward_mean/policy_agent_,hist_stats/episode_reward,hist_stats/episode_lengths,hist_stats/policy_policy_adversary__reward,hist_stats/policy_policy_agent__reward,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/policy_adversary_/learner_stats/cur_kl_coeff,info/learner/policy_adversary_/learner_stats/cur_lr,info/learner/policy_adversary_/learner_stats/total_loss,info/learner/policy_adversary_/learner_stats/policy_loss,info/learner/policy_adversary_/learner_stats/vf_loss,info/learner/policy_adversary_/learner_stats/vf_explained_var,info/learner/policy_adversary_/learner_stats/kl,info/learner/policy_adversary_/learner_stats/entropy,info/learner/policy_adversary_/learner_stats/entropy_coeff,info/learner/policy_agent_/learner_stats/cur_kl_coeff,info/learner/policy_agent_/learner_stats/cur_lr,info/learner/policy_agent_/learner_stats/total_loss,info/learner/policy_agent_/learner_stats/policy_loss,info/learner/policy_agent_/learner_stats/vf_loss,info/learner/policy_agent_/learner_stats/vf_explained_var,info/learner/policy_agent_/learner_stats/kl,info/learner/policy_agent_/learner_stats/entropy,info/learner/policy_agent_/learner_stats/entropy_coeff
32.44905547987364,-88.22409354132297,-15.769287717165453,25.0,252,12,6384,0,19152,False,252,1,f88ae_00000,4d637f2ed3724953a49aa1fc10b488a6,2024-05-02_14-32-00,1714626120,51.98008990287781,51.98008990287781,50166,quorra-pc,192.168.202.84,51.98008990287781,0,1,-84.21346105679667,-41.97558489509706,-3.8769329069968967,42.16675114094945,-27.609813205327043,5.920262744080794,"[-43.692009487795666, -0.19913778646812696, -9.309830706832422, -88.22409354132297, -28.086927632676563, 21.537445533221934, -9.511286331923523, 0.9564504278770376, 18.153726362509385, -51.53140376868785, -25.598242033397042, -6.390657501002124, -13.215983366979312, 27.426702475699432, 22.602011240038085, 27.643190356306597, -26.049490177605566, -38.67195888003436, -62.71314854535579, -28.375714667706177, -40.97418951152591, -15.186249288336585, -50.10350550551901, -28.485936716525845, -37.21587786399653, 18.175183922207708, -14.495127106832326, -9.613770304599488, -27.478692578781747, -33.284470777084486, -10.79831951373907, -49.62950300030202, 0.18593566658826677, 31.695370218208915, -32.62498099320207, 4.927189379857206, -43.756495211282136, -35.32601592216259, -17.009099121570706, 7.513278467525362, -29.907655566168565, 6.255318713618482, -47.60268739333971, 3.997490931605922, -31.954726004454137, -32.27214314911856, -22.319238462036928, -4.015049770713382, -19.750756455820603, -26.425489532669154, -2.865554750865569, -17.569687752528214, 3.818351462717821, -6.240883143394612, -13.189066444368294, -30.24318118798053, -76.75507115122473, -37.01862224480842, -29.025660050325612, 15.4818907399987, -11.083068288491496, -49.685125670672626, 10.338908849708904, -5.839120019929947, -44.9375252781878, -6.8159375741864086, -21.58589700294409, -5.884370693217746, -27.550532150161086, -17.166775544226773, 7.264773708914708, -21.09557453455917, -23.684884555800068, -21.665300844645163, 9.129632395807015, 2.9902234031922212, -48.6342968176602, 6.936590178959354, 11.123634978102118, -36.132397940980155, -3.444626941086913, 17.08346675580505, -28.904740543936985, 13.344316796845863, -41.14730683066612, -3.0605063148378915, -78.8124310626565, 32.199975100657255, -25.78939442931399, -18.35634846244525, 10.92633146361068, -30.254819730792168, -39.89814450122046, -48.021135352791845, -7.593409531279655, -18.246073427311078, -4.211416817883335, -2.488691733201507, -13.427017761069047, -48.57284637361893, 0.1359158972954686, 5.811590254342708, -8.635943457710159, 2.837227651580348, -9.681450646041938, -20.18449787974602, -20.15834971294895, -46.933153583528906, -26.897779193088585, -8.450215789896928, 21.701190375197143, -4.386656157266384, -40.97816210764533, 25.87452676855566, -10.682649897211013, -9.59098468053445, -2.410640064406831, 23.14549100594587, -39.05641461467741, 17.133737466404707, 3.4721777255141295, -15.374788168082246, -51.81817123597144, 18.444166841992104, -20.424660319648705, -15.241455868119969, -49.24313532078996, -6.458004377364975, -12.486739256181767, -24.438105227786046, -38.212141643985525, -10.84152999706632, -9.275413749456389, -59.93087442226773, -53.79393980890851, 0.9251909299486696, -38.88063637667087, 11.336483325218971, -27.135091785704443, -3.466703855541238, 4.358893985280967, -5.404606155531065, -30.89015267293538, 21.209063464467953, -4.0097734374495495, -7.014492574518769, -2.0547995064335822, -34.47749600624298, 32.44905547987364, -44.17870948043627, -8.957028471029597, 4.527352915588474, -47.48549212774669, -46.39357160808651, 13.03526205516344, -29.830176640891832, 5.577591692707911, -26.1191788945288, -50.558135327977, -10.633674251313339, -8.582256235122587, -1.5804660893612983, 17.88439915450753, -25.375971412772827, -21.725692851728788, -21.69590680971043, -2.7853925476678483, -20.421525336559565, -51.51449676861802, 5.876213151523091, -28.475506937123004, -9.123052453367574, -13.972204878800802, 27.84015791506285, -4.966035884680205, -35.48130862919517, 17.306211813978575, -21.266452345882172, 10.720787725346728, 5.922644253445715, -6.771453117244869, -5.313905123126903, 11.974310956075367, -18.927965024239256, -8.154541896139364, -9.189983558327842, 9.539609202846556, -1.9686522398583106, -3.3320001289706935, 24.25275852248931, -29.63948842045793, -6.452600277301772, -23.73227351418535, 16.951935531407628, -4.645244511572377, -21.63438364337246, -1.6978010634423506, -41.82227604336545, -38.037012649824824, -0.8739349760253026, -11.062090699704363, -0.9451060098199884, -25.6545909569148, -8.982695958540603, 18.288265841306977, -82.54069447814686, 15.75263211476925, -51.900721700276264, -23.420826252645643, -26.09904840764562, -28.58689520217564, -36.397223555999524, -2.980251734373153, -2.0296016755598205, -23.369071215751752, 7.492073720235291, -13.547310699618057, -38.30012492912627, -5.876418689006725, -6.416292408242224, -31.8632461275032, -18.494225700229133, -9.746852646553615, -42.56506876642872, -21.065089515819647, -30.367262311323476, 14.822924233674488, -16.214256846971736, -62.862941470191785, 4.360573830383816, 2.501447697677631, -34.70129618101725, -21.757361735226223, -53.25959146239276, -25.086323301216996, -61.603054780681006, -20.045776753134827, -68.68548935340007, 7.087920964659863, 1.1907183635240908, -33.341626526453425, -12.731781318187933, -2.139217731221946, -2.1959440132612422, -63.809659661379456, 7.285811721616293, -27.540151794480614, -18.067647106822875, -33.47611067262457, -32.351282806076725, -3.57922367161909, -28.002092622866783]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]","[-13.423016111354986, -25.730268762168826, -16.963110084539352, -4.272923751128849, -18.48720036069488, -48.79037807661206, -16.405822700135964, -48.09067737786913, -35.314624787379664, -11.336896901267476, -14.18527622087997, -21.931581118491188, -19.346099061524075, -51.84006954210343, -33.419316319509996, -45.865271430535245, -43.51014937541155, -11.62577135784746, -21.424165067251842, -28.533073729333974, -36.962967573940375, -17.003583663945545, -8.625923132436398, -8.47348148554914, -8.191397208801728, -52.24620240859584, -16.722552244540697, -39.7804939523291, -30.20721735283857, -17.276549854161992, -34.49787280752927, -36.38803484900505, -12.95758660724937, -48.4975883216326, -17.044927327479463, -44.33014452143881, -21.711776872941606, -21.57140658223793, -23.450065599180643, -43.6617830575955, -28.560784193048075, -19.43584760238427, -17.344157205240258, -43.45193491425344, -16.7295711699459, -38.033965485540044, -30.51753252625993, -30.577349488031413, -14.73616202326301, -32.11952762211647, -17.479014510208305, -30.013767244074934, -34.3156288477172, -18.583296480817392, -25.135576435434263, -54.948826244044696, -11.811069517003103, -15.090576743686706, -16.29166620803412, -44.62936822141862, -49.26544076514033, -24.05969645619026, -25.15793347719749, -18.325337584873196, -10.235240138918021, -25.792542223649804, -10.609120354053983, -42.41710058136984, -42.46507728505064, -34.36049103064696, -30.929714796131613, -19.204208655311426, -17.052242288210287, -23.475544095326864, -40.50720688930801, -16.945499677444204, -24.70057464972874, -39.315967997680396, -40.3328319876735, -41.59035615168352, -33.28205710393316, -50.585247795181914, -25.062145074033698, -40.030172964306104, -27.374322137004903, -36.31394151654406, -8.766354372988276, -51.46009600596248, -18.43574613077966, -55.66454734436944, -25.202424879850373, -18.71210641701589, -14.489547449473715, -51.78596519485444, -45.81087367958857, -40.26227081640451, -18.838424200051975, -48.59224209027374, -18.598261240432716, -35.6925217111226, -33.455971394366266, -28.735607886233325, -28.47229307621035, -44.06980440028679, -33.043217623593804, -15.878016200647258, -16.832802542459042, -5.435275336896534, -18.5444678860979, -37.544054147767035, -45.35492665389652, -37.35811305165017, -17.936922123914666, -41.47332212918193, -8.965019298483394, -35.160353821846336, -19.78363400400584, -33.10794763138768, -11.885149210647608, -32.258360200359974, -24.330052102100755, -45.33178995467476, -20.11524538526463, -57.96482087133417, -12.314216331298457, -16.84232075952641, -7.051847301478799, -34.956847816735, -36.87854688212627, -47.84847392467866, -11.620043061790756, -21.123925469833715, -21.759718784928257, -30.974093259119844, -6.447237116021177, -14.36550095806141, -39.690206560018126, -33.36041457124698, -22.857899350583576, -29.03379968590713, -19.848609944290285, -28.36108846934669, -16.953516885523666, -61.97936136043532, -38.17454519947917, -23.908997826648953, -28.381711085183177, -14.045171487485645, -51.88444680202526, -26.080773066236286, -29.317180160756095, -21.53221702884514, -10.851991897448077, -11.445572038814158, -42.09998621644003, -35.059028679614926, -24.761668609447025, -43.75693727984699, -17.182695124325036, -17.694471762926007, -31.61320989586879, -36.94289209774361, -49.31518407266545, -32.079345392731476, -47.42544284408187, -31.627919867758315, -30.720636928134127, -40.992074479519005, -14.69699511518062, -30.83957541348955, -9.826515766982792, -42.426689875833816, -14.112819573523264, -46.21963864585222, -11.045722877273942, -8.16660714480476, -24.72207075656883, -23.64325560896691, -37.176617413785245, -25.178259528632648, -32.08465207130952, -47.174570495714875, -46.788709715896054, -7.757430958313505, -11.54386860743596, -17.939324312428614, -33.108891569846634, -23.212155155096255, -22.290548154922842, -50.33191076339051, -22.43441266154818, -27.27532738268171, -38.05966564236373, -37.69743129269519, -13.74873055593644, -29.24035954268357, -34.975811541213844, -29.911747517711916, -15.347577193382103, -16.98911178144888, -23.13923782632584, -14.2004611942232, -35.19958680620475, -28.639182694622548, -32.87819785028592, -8.381732290379807, -41.48542258297245, -38.38440298840596, -22.914395073104217, -40.88355935597596, -20.856829552504315, -16.988474669813087, -18.475548043490047, -20.340043060339895, -23.917748116770547, -45.67583069590676, -16.517659281633627, -12.462382723128673, -31.431640543077826, -57.63697405431462, -49.36364666624143, -13.49093797279506, -45.40658700389473, -8.472654759822184, -3.8769329069968967, -5.628214325350521, -51.87996609569928, -22.74960862070658, -13.033925227224765, -21.574212374253474, -16.470266790047052, -8.322987322127435, -42.189718818247535, -30.848334939958868, -6.337426207311402, -36.70892613155032, -14.944787054899319, -23.974657303279496, -29.784821406680248, -30.391830739497117, -28.150636559270332, -16.587540659131097, -16.863391284330557, -84.21346105679667, -22.05742320251043, -42.793837077441964, -7.865705097240288, -18.84784965611438, -15.021625132711012, -5.353701169030138, -21.27062718621598, -11.01717223260774]","[-15.134496688220347, -15.134496688220347, 12.76556548785035, 12.76556548785035, 3.826639688853467, 3.826639688853467, -41.97558489509706, -41.97558489509706, -4.799863635990841, -4.799863635990841, 35.16391180491699, 35.16391180491699, 3.4472681841062234, 3.4472681841062234, 24.523563902873086, 24.523563902873086, 26.734175574944526, 26.734175574944526, -20.097253433710197, -20.097253433710197, -5.706482906258537, -5.706482906258537, 7.77046180874453, 7.77046180874453, 3.065057847272383, 3.065057847272383, 39.63338600890143, 39.63338600890143, 28.010663779774042, 28.010663779774042, 36.754230893420925, 36.754230893420925, 8.730329598902994, 8.730329598902994, -13.523093761093453, -13.523093761093453, -20.644491739051965, -20.644491739051965, 0.07867953081389711, 0.07867953081389711, -2.0056109687927623, -2.0056109687927623, 0.9086671878044797, 0.9086671878044797, -20.738791186541295, -20.738791186541295, -10.00622761548835, -10.00622761548835, -14.512240327597397, -14.512240327597397, 35.210693165401764, 35.210693165401764, 1.113712568854185, 1.113712568854185, 15.083361823864806, 15.083361823864806, 1.3642623870284145, 1.3642623870284145, -8.003960461461242, -8.003960461461242, 11.849776646895098, 11.849776646895098, -6.620734075648482, -6.620734075648482, 6.571761136918821, 6.571761136918821, 40.09647926992075, 40.09647926992075, -7.790026832861308, -7.790026832861308, 24.628666950648004, 24.628666950648004, -11.022359169170269, -11.022359169170269, -6.877304669962333, -6.877304669962333, 3.220483238804973, 3.220483238804973, 25.587530762560423, 25.587530762560423, -0.6734356865602464, -0.6734356865602464, 12.845583158001377, 12.845583158001377, -15.129265094049718, -15.129265094049718, 23.724712922929687, 23.724712922929687, -7.612577417254116, -7.612577417254116, 2.880911168210743, 2.880911168210743, 4.0991470321115, 4.0991470321115, 13.281149858659013, 13.281149858659013, -2.5072972162787943, -2.5072972162787943, 2.847019044723666, 2.847019044723666, 7.306729879671365, 7.306729879671365, 6.222039745773362, 6.222039745773362, 19.066990155217507, 19.066990155217507, 6.171206668711391, 6.171206668711391, 5.973254995532986, 5.973254995532986, 12.35282252803208, 12.35282252803208, -32.47200081711082, -32.47200081711082, -10.964022750560863, -10.964022750560863, -6.366996921145751, -6.366996921145751, 30.05562948070866, 30.05562948070866, 19.091186238324426, 19.091186238324426, -12.812714607241181, -12.812714607241181, 17.748421163453198, 17.748421163453198, 6.2431087824716265, 6.2431087824716265, -17.351142569634888, -17.351142569634888, 9.488302324731693, 9.488302324731693, -5.488388324445057, -5.488388324445057, 18.26636494407604, 18.26636494407604, 7.457272567444766, 7.457272567444766, 8.596857743210098, 8.596857743210098, 19.097244252523158, 19.097244252523158, -0.9456829396238712, -0.9456829396238712, -3.3163211337948875, -3.3163211337948875, 0.9051216253408475, 0.9051216253408475, 24.81841964255752, 24.81841964255752, 9.967861540318212, 9.967861540318212, -11.966861083965716, -11.966861083965716, 23.126279088319876, 23.126279088319876, 25.72823348288781, 25.72823348288781, 2.728979105351679, 2.728979105351679, 14.918715081423127, 14.918715081423127, 33.83435727549349, 33.83435727549349, -1.9212977349516396, -1.9212977349516396, 26.68724488057598, 26.68724488057598, -6.886492346830602, -6.886492346830602, 16.626717600853084, 16.626717600853084, -35.02303834483414, -35.02303834483414, 41.83003555330986, 41.83003555330986, -3.6768241492671647, -3.6768241492671647, 18.654099440962096, 18.654099440962096, 18.064378171730528, 18.064378171730528, -5.771356656888134, -5.771356656888134, -12.704298525873376, -12.704298525873376, 1.8824149210312988, 1.8824149210312988, 19.108732074154464, 19.108732074154464, 11.008098694546721, 11.008098694546721, 7.3135036910843185, 7.3135036910843185, 23.05177517853612, 23.05177517853612, 2.5856217396818355, 2.5856217396818355, -6.440162331248164, -6.440162331248164, 16.795943645830867, 16.795943645830867, 17.273599070288018, 17.273599070288018, 9.918174809250095, 9.918174809250095, 23.453516025933578, 23.453516025933578, 11.680883488775939, 11.680883488775939, -2.153240839549386, -2.153240839549386, -1.6627735852449543, -1.6627735852449543, -20.748939123316188, -20.748939123316188, -4.17665565349534, -4.17665565349534, 14.546919178935056, 14.546919178935056, 33.52805851454683, 33.52805851454683, 16.485728447191896, 16.485728447191896, -11.520619991865344, -11.520619991865344, 33.673924448868796, 33.673924448868796, -0.8588152993638092, -0.8588152993638092, 12.784684570655942, 12.784684570655942, 8.686496969799505, 8.686496969799505, 28.126719318666773, 28.126719318666773, -13.585632702014895, -13.585632702014895, 24.69604883338234, 24.69604883338234, 13.901114913807447, 13.901114913807447, 14.978500893296264, 14.978500893296264, -15.851462925353413, -15.851462925353413, 38.204493856663134, 38.204493856663134, -4.055221994175122, -4.055221994175122, 0.8004324457032195, 0.8004324457032195, -21.095644009655594, -21.095644009655594, 14.249421719685015, 14.249421719685015, 12.195903812972256, 12.195903812972256, 11.7051843484463, 11.7051843484463, -13.296049291097384, -13.296049291097384, 5.141197736383697, 5.141197736383697, 6.2421525177359305, 6.2421525177359305, -14.47839058157395, -14.47839058157395, -23.67335134644365, -23.67335134644365, 7.645345944005039, 7.645345944005039, 0.40478509167362553, 0.40478509167362553, 22.34844894823297, 22.34844894823297, -2.138596217560433, -2.138596217560433, 12.783547915182943, 12.783547915182943, 12.103751964785626, 12.103751964785626, 11.478241156907817, 11.478241156907817, -6.968317893705849, -6.968317893705849, 41.594212412451625, 41.594212412451625, 17.082385881014808, 17.082385881014808, 8.447252626065092, 8.447252626065092, 13.163455789374794, 13.163455789374794, -10.216162259378674, -10.216162259378674, 42.16675114094945, 42.16675114094945, -9.048968207099994, -9.048968207099994, 10.180075844863248, 10.180075844863248, 13.029784972216804, 13.029784972216804, -18.316750115149294, -18.316750115149294, -17.473999784636185, -17.473999784636185, 27.56762413580173, 27.56762413580173, 2.6144260193615434, 2.6144260193615434, 15.169630151077465, 15.169630151077465, 8.818879192659086, 8.818879192659086, -16.68772010182598, -16.68772010182598, 3.5303987558063388, 3.5303987558063388, 11.515476830373103, 11.515476830373103, 17.681213004191157, 17.681213004191157, 33.59979161358648, 33.59979161358648, 3.351686989979328, 3.351686989979328, 12.849874996176542, 12.849874996176542, 4.96600652902394, 4.96600652902394, 13.967622190233142, 13.967622190233142, 10.285274571479723, 10.285274571479723, -18.40875082671871, -18.40875082671871, 18.357894282506326, 18.357894282506326, -9.32449558507011, -9.32449558507011, 16.65181871123312, 16.65181871123312, 0.07030734736123034, 0.07030734736123034, 37.02989828045754, 37.02989828045754, 3.039843496296868, 3.039843496296868, -13.657350742195202, -13.657350742195202, 21.014141285273702, 21.014141285273702, 1.1884016315423678, 1.1884016315423678, 23.94870256956599, 23.94870256956599, 15.550451891039177, 15.550451891039177, 12.656599477032326, 12.656599477032326, 20.93033268629398, 20.93033268629398, 29.381510335985705, 29.381510335985705, -5.58526703296287, -5.58526703296287, 1.6946633556482982, 1.6946633556482982, 4.374670377050385, 4.374670377050385, 21.324250386346595, 21.324250386346595, 10.621751457618974, 10.621751457618974, 9.479274012976077, 9.479274012976077, 37.292334642939906, 37.292334642939906, -3.602537879454876, -3.602537879454876, 10.41136355268997, 10.41136355268997, 7.163696064089193, 7.163696064089193, 27.32468341205141, 27.32468341205141, 4.551743022182032, 4.551743022182032, 3.802987949655554, 3.802987949655554, 16.63900523888575, 16.63900523888575, -5.955264262826753, -5.955264262826753, -11.344717728221367, -11.344717728221367, 8.057588402711788, 8.057588402711788, 6.038573563310741, 6.038573563310741, 6.6276775922016045, 6.6276775922016045, 4.772497924644981, 4.772497924644981, 9.828243368040976, 9.828243368040976, 25.583231845796455, 25.583231845796455, -37.07948109388352, -37.07948109388352, 28.61902734887084, 28.61902734887084, -6.75815935593515, -6.75815935593515, -0.253215589770716, -0.253215589770716, 7.392255474165172, 7.392255474165172, -3.865032824835667, -3.865032824835667, -9.704374443093231, -9.704374443093231, 7.747648154558447, 7.747648154558447, 9.155220692390037, 9.155220692390037, 0.27433845050939376, 0.27433845050939376, 26.583952208071025, 26.583952208071025, 1.4851742910077843, 1.4851742910077843, -12.918871102998805, -12.918871102998805, 12.777610927035552, 12.777610927035552, 25.610340823036204, 25.610340823036204, 8.750200269369111, 8.750200269369111, -2.501643863717037, -2.501643863717037, 17.829867178670558, 17.829867178670558, -17.04620700330327, -17.04620700330327, -8.594078304411381, -8.594078304411381, -12.36952399298648, -12.36952399298648, 33.35144516468688, 33.35144516468688, 3.267675886867423, 3.267675886867423, -24.914508121483507, -24.914508121483507, 12.967393102318644, 12.967393102318644, 9.48585724386234, 9.48585724386234, -13.189154429444898, -13.189154429444898, 10.216178541510653, 10.216178541510653, -11.20562826121694, -11.20562826121694, -9.374448546952785, -9.374448546952785, -12.447064324565345, -12.447064324565345, -2.550494849117755, -2.550494849117755, -22.355416025060265, -22.355416025060265, 18.436371185670055, 18.436371185670055, 15.791274551510599, 15.791274551510599, -2.5954949835915473, -2.5954949835915473, 1.9278796704715848, 1.9278796704715848, 7.362086776554306, 7.362086776554306, 41.00875852176773, 41.00875852176773, -20.876118229434507, -20.876118229434507, 25.03982439952912, 25.03982439952912, -9.837223348620165, -9.837223348620165, 0.3901012746457536, 0.3901012746457536, -9.22724276995677, -9.22724276995677, -13.498790818523293, -13.498790818523293, 8.845701757298446, 8.845701757298446, -8.492460195129512, -8.492460195129512]",0.38507194948464807,2.8119534160883597,0.1050745643176758,0.7266129010017399,0.0,2599.878,2455.5,5.8,1100597.507,49420.907,129.176,3.693,6384,19152,6384,19152,8.334666666666665,49.654666666666664,0.2,0.0005000000000000001,203.10932341465335,-0.007235555174019264,203.11365672001222,0.00024744742581633486,0.014515195611395786,1.594647611971615,0.0,0.2,0.0005000000000000001,80.90661109087844,-0.015150909848912597,80.91905158842452,0.05845638720274774,0.013551175144722429,1.5955882920560611,0.0
